中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,251 Mbps,32153 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,9 ms,26 Mbps,3400 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,72 ms,320 Mbps,41062 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,31 ms,463 Mbps,59289 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,584 Mbps,74752 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,28 ms,562 Mbps,71987 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,11 ms,7 Mbps,940 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,56 ms,79 Mbps,10137 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,97 ms,40 Mbps,5166 kB/s
129.159.193.161,443,2a0b:21c0:100a:1b5:0:4215:8c76:697e,DE,Frankfurt,隧道,105 ms,220 Mbps,28262 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,117 ms,41 Mbps,5311 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,82 ms,332 Mbps,42496 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,129 ms,208 Mbps,26624 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,139 ms,248 Mbps,31846 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,300 Mbps,38502 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,26 ms,43 Mbps,5520 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,77 ms,472 Mbps,60416 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,96 ms,260 Mbps,33382 kB/s
130.61.23.77,443,130.61.23.77,185 Mbps,23756 kB/s
152.67.133.84,443,2a0b:21c0:100a:1b2:0:bf98:f34b:50f8,DE,Frankfurt,隧道,104 ms,214 Mbps,27443 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,57 ms,46 Mbps,5927 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,106 ms,272 Mbps,34918 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,96 ms,44 Mbps,5696 kB/s
141.147.51.64,443,98.98.156.30,DE,Frankfurt,隧道,137 ms,220 Mbps,28160 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,113 ms,51 Mbps,6548 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,65 ms,0 Mbps,73 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,101 ms,29 Mbps,3815 kB/s
152.70.53.129,443,163.123.193.4,DE,Frankfurt,隧道,102 ms,231 Mbps,29593 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,66 ms,46 Mbps,5968 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,73 ms,421 Mbps,53964 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,94 ms,281 Mbps,36044 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,118 ms,232 Mbps,29696 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,42 ms,23 Mbps,3018 kB/s
141.147.111.50,443,2606:f240:f00:6acf:0:fea8:6318:f823,US,Frankfurt,隧道,107 ms,247 Mbps,31641 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,49 ms,53 Mbps,6807 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,176 ms,128 Mbps,16384 kB/s
141.144.202.168,443,2a0b:21c0:1007:ca:0:e8fb:bb3d:f4d3,DE,Frankfurt,隧道,97 ms,213 Mbps,27340 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,63 ms,498 Mbps,63795 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,83 ms,117 Mbps,15052 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,99 ms,25 Mbps,3293 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,123 ms,191 Mbps,24473 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,111 ms,100 Mbps,12902 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,87 ms,41 Mbps,5303 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,75 ms,262 Mbps,33587 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,254 ms,96 Mbps,12390 kB/s
8.219.173.214,443,8.219.96.61,SG,Singapore,隧道,257 ms,53 Mbps,6832 kB/s
152.70.171.29,443,163.123.193.23,DE,Frankfurt,隧道,94 ms,127 Mbps,16281 kB/s
