中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,120 ms,161 Mbps,20684 kB/s
129.146.7.98,443,2a09:bac5:60ed:183c::26a:26,US,Los Angeles,隧道,73 ms,49 Mbps,6393 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,38 ms,617 Mbps,79052 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,260 Mbps,33382 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,103 ms,202 Mbps,25907 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,10 ms,71 Mbps,9169 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,71 ms,35 Mbps,4507 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,72 ms,301 Mbps,38604 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,93 ms,288 Mbps,36966 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,87 ms,484 Mbps,61952 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,94 ms,47 Mbps,6031 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,77 ms,358 Mbps,45875 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,29 ms,693 Mbps,88780 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,75 ms,378 Mbps,48435 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,236 Mbps,30208 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,93 ms,19 Mbps,2530 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,73 ms,41 Mbps,5271 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,108 ms,39 Mbps,5095 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,100 ms,104 Mbps,13312 kB/s
138.3.254.39,443,138.3.254.39,,Frankfurt,中转,0 ms,201 Mbps,25804 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,80 ms,256 Mbps,32870 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,101 ms,276 Mbps,35430 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,94 ms,7 Mbps,995 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,29 ms,335 Mbps,42905 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,85 ms,251 Mbps,32153 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,85 ms,386 Mbps,49459 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,81 ms,368 Mbps,47206 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,113 ms,224 Mbps,28672 kB/s
152.67.44.30,443,152.67.44.30,BR,São Paulo,中转,129 ms,44 Mbps,5710 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,57 ms,419 Mbps,53657 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,95 ms,232 Mbps,29696 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,45 ms,555 Mbps,71065 kB/s
129.151.244.9,443,129.151.244.9,FR,Paris,中转,114 ms,259 Mbps,33177 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,52 ms,770 Mbps,98611 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,240 ms,28 Mbps,3623 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,112 Mbps,14438 kB/s
141.147.67.232,443,2a0b:21c0:100a:1b0:0:6f5f:ae42:365d,DE,Paris,隧道,121 ms,102 Mbps,13107 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,209 ms,78 Mbps,10035 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,247 ms,0 Mbps,9 kB/s
