中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,144 ms,124 Mbps,15872 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,158 ms,116 Mbps,14848 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::26a:a0,US,Los Angeles,隧道,18 ms,99 Mbps,12697 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,29 ms,706 Mbps,90419 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,367 Mbps,47001 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,30 ms,888 Mbps,113664 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,39 ms,896 Mbps,114688 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,,colo.txt:San Jose,隧道,0 ms,1616 Mbps,206848 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,37 ms,20 Mbps,2605 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,22 ms,880 Mbps,112640 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,71 ms,52 Mbps,6709 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,54 ms,1416 Mbps,181248 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,130 ms,50 Mbps,6492 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,28 ms,1896 Mbps,242688 kB/s
146.56.161.138,443,146.56.161.138,KR,Seoul,中转,134 ms,133 Mbps,17100 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,168 Mbps,21606 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,50 ms,37 Mbps,4853 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,29 ms,471 Mbps,60313 kB/s
152.70.88.98,443,2a09:bac5:4754:1482::20b:96,KR,Seoul,隧道,130 ms,41 Mbps,5369 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,51 ms,422 Mbps,54067 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,158 ms,75 Mbps,9699 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,21 ms,673 Mbps,86220 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,177 ms,37 Mbps,4810 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,33 ms,1704 Mbps,218112 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,360 Mbps,46080 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,47 ms,209 Mbps,26828 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,60 ms,372 Mbps,47616 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,11 ms,520 Mbps,66560 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,53 ms,1592 Mbps,203776 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,154 ms,42 Mbps,5431 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,174 ms,7 Mbps,968 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,153 ms,120 Mbps,15360 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,3 ms,64 Mbps,8199 kB/s
130.162.53.148,443,2606:f240:f00:dd8d:0:846c:1245:6086,US,Frankfurt,隧道,158 ms,119 Mbps,15257 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,76 ms,63 Mbps,8175 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,67 ms,128 Mbps,16486 kB/s
132.145.252.158,443,2a0b:21c0:1007:c7:0:b4d8:33b0:3cb6,DE,Frankfurt,隧道,159 ms,112 Mbps,14336 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,141 ms,149 Mbps,19148 kB/s
146.56.43.53,443,146.56.43.53,KR,Seoul,中转,135 ms,137 Mbps,17612 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,161 ms,107 Mbps,13721 kB/s
168.138.209.31,443,2a09:bac5:442a:dc::16:1db,JP,Tokyo,隧道,160 ms,7 Mbps,902 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,172 ms,22 Mbps,2835 kB/s
140.238.23.148,443,2a09:bac1:3f00:90::299:53,KR,Seoul,隧道,145 ms,37 Mbps,4859 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,19 ms,94 Mbps,12083 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,51 ms,74 Mbps,9593 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,160 ms,112 Mbps,14438 kB/s
140.238.18.74,443,140.238.18.74,KR,Seoul,中转,232 ms,4 Mbps,611 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,56 ms,367 Mbps,47001 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,159 ms,100 Mbps,12800 kB/s
132.226.7.222,443,132.226.7.222,JP,Tokyo,中转,154 ms,101 Mbps,13004 kB/s
47.90.141.204,443,91.149.239.62,US,Los Angeles,隧道,73 ms,29 Mbps,3745 kB/s
152.70.50.4,443,2a0b:21c0:1007:c9:0:60d6:d801:785d,DE,Frankfurt,隧道,157 ms,98 Mbps,12595 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,149 ms,36 Mbps,4731 kB/s
