中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,598 Mbps,76595 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,191 Mbps,24473 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,82 ms,796 Mbps,101990 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,246 Mbps,31539 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,66 ms,48 Mbps,6183 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,35 ms,34 Mbps,4403 kB/s
198.46.188.190,443,2a09:bac1:76c0:118::c7:9,US,Buffalo,隧道,29 ms,85 Mbps,10956 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,44 ms,697 Mbps,89292 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,74 ms,269 Mbps,34508 kB/s
193.122.197.111,443,193.122.197.111,,colo.txt:Ashburn,中转,0 ms,376 Mbps,48230 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,74 ms,280 Mbps,35942 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,75 ms,148 Mbps,19046 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,53 ms,1152 Mbps,147456 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,69 ms,290 Mbps,37171 kB/s
35.230.79.26,443,34.169.14.20,US,Seattle,隧道,68 ms,285 Mbps,36556 kB/s
129.146.7.98,443,2a09:bac5:60ea:1846::26b:6b,US,Los Angeles,隧道,62 ms,66 Mbps,8532 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,157 ms,9 Mbps,1204 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,39 ms,920 Mbps,117760 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,91 ms,215 Mbps,27545 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,210 Mbps,26931 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,47 Mbps,6030 kB/s
35.197.23.75,443,34.169.14.20,US,Seattle,隧道,68 ms,304 Mbps,39014 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,296 Mbps,37990 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,93 ms,117 Mbps,15052 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,76 ms,149 Mbps,19148 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,84 ms,226 Mbps,28979 kB/s
129.159.252.245,443,163.123.193.9,DE,Frankfurt,隧道,93 ms,198 Mbps,25395 kB/s
138.3.254.39,443,138.3.254.39,230 Mbps,29491 kB/s
138.3.254.39,,,隧道,0 ms,null Mbps,null kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,104 ms,244 Mbps,31232 kB/s
144.24.165.129,443,98.98.156.6,AE,Frankfurt,隧道,94 ms,138 Mbps,17715 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,92 ms,48 Mbps,6191 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,288 Mbps,36966 kB/s
130.162.191.212,443,2a0b:21c0:1007:c9:0:163c:eeef:2eb7,DE,Frankfurt,隧道,141 ms,216 Mbps,27648 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,234 Mbps,30003 kB/s
8.219.0.162,443,8.219.0.162,SG,Singapore,中转,222 ms,65 Mbps,8428 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,199 ms,92 Mbps,11878 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,87 ms,235 Mbps,30105 kB/s
204.216.218.114,443,204.216.218.114,IT,Milan,中转,109 ms,48 Mbps,6240 kB/s
47.254.149.141,443,2a0b:21c0:100a:1b3:0:65eb:16b1:5960,DE,Frankfurt,隧道,166 ms,130 Mbps,16691 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,157 ms,45 Mbps,5856 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,221 ms,2 Mbps,292 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,98 ms,44 Mbps,5642 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,86 ms,253 Mbps,32460 kB/s
141.147.17.146,443,2a0b:21c0:1007:ca:0:7aad:ffdc:bcae,DE,Frankfurt,隧道,91 ms,229 Mbps,29388 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,97 ms,35 Mbps,4482 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,117 ms,172 Mbps,22118 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,221 ms,1 Mbps,194 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,227 ms,68 Mbps,8760 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,198 ms,77 Mbps,9932 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,218 ms,34 Mbps,4384 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,241 ms,39 Mbps,5035 kB/s
