中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,10 ms,743 Mbps,95129 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,44 ms,302 Mbps,38707 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,23 ms,936 Mbps,119808 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,24 ms,638 Mbps,81715 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,31 ms,968 Mbps,123904 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,2 ms,920 Mbps,117760 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,41 ms,690 Mbps,88371 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,18 ms,1880 Mbps,240640 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:115,KR,Seoul,隧道,130 ms,141 Mbps,18124 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,74 ms,36 Mbps,4709 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,76 ms,43 Mbps,5579 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,30 ms,880 Mbps,112640 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,81 ms,420 Mbps,53862 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,80 ms,41 Mbps,5361 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,31 ms,928 Mbps,118784 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,175 ms,26 Mbps,3331 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,69 ms,47 Mbps,6020 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,147 ms,153 Mbps,19660 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,71 ms,345 Mbps,44236 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,33 ms,261 Mbps,33484 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,142 ms,41 Mbps,5293 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,61 ms,72 Mbps,9273 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,208 Mbps,26726 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,156 ms,38 Mbps,4897 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,141 ms,136 Mbps,17408 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,15 ms,41 Mbps,5344 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,33 ms,413 Mbps,52940 kB/s
138.2.75.4,443,2603:c024:4512:f299:ad15:4581:5af6:8a,SG,Singapore,隧道,209 ms,90 Mbps,11571 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,78 ms,48 Mbps,6227 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,158 ms,39 Mbps,5099 kB/s
