中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,82 ms,76 Mbps,9846 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,8 ms,64 Mbps,8198 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,563 Mbps,72089 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,12 ms,596 Mbps,76288 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,24 ms,357 Mbps,45772 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,14 ms,75 Mbps,9656 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,231 Mbps,29593 kB/s
129.146.7.98,443,2a09:bac5:60ec:183c::26a:85,US,Los Angeles,隧道,73 ms,59 Mbps,7583 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,81 ms,280 Mbps,35840 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,90 ms,50 Mbps,6471 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,264 Mbps,33894 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,90 ms,45 Mbps,5883 kB/s
129.146.46.164,443,129.146.46.164,288 Mbps,36864 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,72 ms,243 Mbps,31129 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,14 ms,32 Mbps,4193 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,74 ms,263 Mbps,33689 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,216 Mbps,27648 kB/s
150.230.44.13,443,150.230.44.13,US,Los Angeles,中转,71 ms,300 Mbps,38502 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,249 Mbps,31948 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,204 Mbps,26214 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,94 ms,324 Mbps,41574 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,98 ms,32 Mbps,4223 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,101 ms,346 Mbps,44339 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,110 Mbps,14131 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,68 ms,305 Mbps,39116 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,63 ms,367 Mbps,47001 kB/s
141.144.204.88,443,98.98.156.34,DE,Frankfurt,隧道,103 ms,244 Mbps,31232 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,198 ms,117 Mbps,15052 kB/s
193.122.62.253,443,2a0b:21c0:100a:1b2:0:fa58:1028:6788,DE,Frankfurt,隧道,95 ms,132 Mbps,16896 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,101 ms,285 Mbps,36556 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,70 ms,50 Mbps,6475 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,67 ms,320 Mbps,40960 kB/s
