中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.236.101,443,198.23.236.101,US,San Jose,中转,27 ms,707 Mbps,90521 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,66 ms,357 Mbps,45772 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,19 ms,912 Mbps,116736 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,16 ms,1064 Mbps,136192 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,27 ms,66 Mbps,8486 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,19 ms,1048 Mbps,134144 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,501 Mbps,64204 kB/s
35.230.79.26,443,34.19.58.219,US,Seattle,隧道,42 ms,550 Mbps,70451 kB/s
35.197.23.75,443,34.19.58.219,US,Seattle,隧道,37 ms,557 Mbps,71372 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,54 ms,615 Mbps,78745 kB/s
34.82.76.253,443,34.145.7.247,US,Seattle,隧道,37 ms,561 Mbps,71884 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,61 ms,372 Mbps,47616 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,61 ms,677 Mbps,86732 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,27 ms,1032 Mbps,132096 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,28 ms,11 Mbps,1490 kB/s
141.144.201.85,443,2a0b:21c0:1007:ca:0:8a22:52cc:571d,DE,Frankfurt,隧道,139 ms,146 Mbps,18739 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,56 ms,24 Mbps,3078 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,87 ms,62 Mbps,8063 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,64 ms,360 Mbps,46182 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,136 ms,143 Mbps,18329 kB/s
138.3.254.39,443,138.3.254.39,,Frankfurt,中转,0 ms,116 Mbps,14950 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,173 ms,276 Mbps,35430 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,135 ms,132 Mbps,16896 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,144 ms,142 Mbps,18227 kB/s
138.197.104.86,443,138.197.104.86,US,Newark,中转,97 ms,299 Mbps,38297 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,25 ms,444 Mbps,56934 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,68 ms,271 Mbps,34713 kB/s
