中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,279 Mbps,35737 kB/s
129.146.7.98,443,2a09:bac5:60eb:1173::1bd:ed,US,Los Angeles,隧道,18 ms,88 Mbps,11264 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,34 ms,626 Mbps,80179 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,41 ms,1272 Mbps,162816 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,5 ms,155 Mbps,19865 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,1440 Mbps,184320 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,22 ms,824 Mbps,105472 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,680 Mbps,87142 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,67 ms,174 Mbps,22323 kB/s
132.226.31.178,443,2a09:bac5:60eb:1173::1bd:10b,US,Los Angeles,隧道,20 ms,52 Mbps,6750 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,25 ms,888 Mbps,113664 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,12 ms,92 Mbps,11776 kB/s
18.216.55.100,443,18.216.55.100,US,Toronto,中转,60 ms,319 Mbps,40857 kB/s
138.3.254.39,443,138.3.254.39,DE,105 Mbps,13516 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,53 ms,403 Mbps,51609 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,17 ms,50 Mbps,6462 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,37 ms,64 Mbps,8295 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,174 ms,142 Mbps,18227 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,72 ms,333 Mbps,42700 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,130 ms,141 Mbps,18124 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,172 Mbps,22016 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,222 ms,130 Mbps,16691 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,118 ms,111 Mbps,14233 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,151 ms,42 Mbps,5409 kB/s
152.70.232.151,443,152.70.232.151,KR,Seoul,中转,130 ms,43 Mbps,5571 kB/s
3.144.191.4,443,3.144.191.4,US,Toronto,中转,60 ms,352 Mbps,45056 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,155 ms,17 Mbps,2213 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,135 ms,128 Mbps,16384 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,150 ms,104 Mbps,13414 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,156 ms,38 Mbps,4951 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,130 ms,120 Mbps,15462 kB/s
146.56.43.53,443,146.56.43.53,KR,Seoul,中转,131 ms,123 Mbps,15769 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,80 ms,335 Mbps,42905 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,150 ms,120 Mbps,15462 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,168 ms,39 Mbps,5004 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,156 ms,128 Mbps,16486 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,170 ms,74 Mbps,9570 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,172 ms,3 Mbps,463 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,133 ms,44 Mbps,5674 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,157 ms,44 Mbps,5677 kB/s
130.61.23.77,443,130.61.23.77,94 Mbps,12083 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,116 Mbps,14848 kB/s
138.2.105.213,443,138.2.105.213,SG,Singapore,中转,169 ms,108 Mbps,13926 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,132 ms,84 Mbps,10854 kB/s
150.230.196.248,443,150.230.196.248,JP,Tokyo,中转,189 ms,38 Mbps,4933 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,198 ms,122 Mbps,15667 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,166 ms,40 Mbps,5162 kB/s
141.148.228.154,443,2606:f240:f00:6acf:0:cb6:73ae:6ec7,US,Frankfurt,隧道,155 ms,107 Mbps,13721 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,151 ms,42 Mbps,5397 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,150 ms,107 Mbps,13721 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,161 ms,109 Mbps,14028 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,181 ms,65 Mbps,8379 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,136 ms,17 Mbps,2279 kB/s
152.70.51.161,443,2a0b:21c0:1007:1c8:0:94d0:705a:a8eb,DE,Frankfurt,隧道,157 ms,104 Mbps,13312 kB/s
146.56.179.91,443,146.56.179.91,KR,Seoul,中转,137 ms,37 Mbps,4844 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,178 ms,77 Mbps,9906 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,173 ms,35 Mbps,4504 kB/s
130.162.144.191,443,2a09:bac5:4751:1a14::299:3e,KR,Seoul,隧道,133 ms,38 Mbps,4954 kB/s
168.138.209.31,443,2a09:bac5:442f:dc::16:1c1,JP,Tokyo,隧道,201 ms,39 Mbps,5040 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,154 ms,111 Mbps,14233 kB/s
144.24.186.108,443,2606:f240:f00:5a42:0:2c54:242d:daa6,US,Frankfurt,隧道,156 ms,116 Mbps,14848 kB/s
138.3.210.24,443,2603:c021:800d:a344:0:1::,JP,Tokyo,隧道,194 ms,74 Mbps,9532 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,156 ms,104 Mbps,13312 kB/s
144.21.51.83,443,2a0b:21c0:100a:1fa:0:ab4a:4b9b:92e8,DE,Frankfurt,隧道,162 ms,95 Mbps,12185 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,197 ms,75 Mbps,9604 kB/s
138.3.247.62,443,2a0b:21c0:100a:1b0:0:4e00:40ef:2096,DE,Frankfurt,隧道,202 ms,72 Mbps,9231 kB/s
150.230.102.132,443,150.230.102.132,JP,Tokyo,中转,201 ms,2 Mbps,281 kB/s
138.2.129.226,443,2606:f240:f00:83a7:0:b23e:ba6f:f513,US,Amsterdam,隧道,156 ms,97 Mbps,12492 kB/s
143.47.191.146,443,98.98.166.170,US,Frankfurt,隧道,190 ms,102 Mbps,13107 kB/s
141.147.26.50,443,23.236.112.222,DE,Frankfurt,隧道,200 ms,81 Mbps,10444 kB/s
131.186.57.111,443,131.186.57.111,JP,Tokyo,中转,202 ms,77 Mbps,9976 kB/s
168.138.194.74,443,168.138.194.74,JP,Tokyo,中转,195 ms,77 Mbps,9983 kB/s
152.70.97.78,443,152.70.97.78,JP,Tokyo,中转,247 ms,84 Mbps,10752 kB/s
140.238.55.89,443,140.238.55.89,JP,Tokyo,中转,188 ms,41 Mbps,5298 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,191 ms,86 Mbps,11059 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,73 ms,33 Mbps,4335 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,161 ms,2 Mbps,342 kB/s
158.101.142.100,443,2a09:bac5:442e:dc::16:22a,JP,Tokyo,隧道,191 ms,40 Mbps,5191 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,134 ms,119 Mbps,15257 kB/s
