中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,1240 Mbps,158720 kB/s,158720.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,19 ms,864 Mbps,110592 kB/s,110592.0
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,47 ms,652 Mbps,83558 kB/s,83558.0
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,37 ms,647 Mbps,82841 kB/s,82841.0
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,44 ms,560 Mbps,71680 kB/s,71680.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,38 ms,554 Mbps,70963 kB/s,70963.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,56 ms,420 Mbps,53760 kB/s,53760.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,18 ms,354 Mbps,45363 kB/s,45363.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,337 Mbps,43212 kB/s,43212.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,115 ms,232 Mbps,29696 kB/s,29696.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,123 ms,200 Mbps,25702 kB/s,25702.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,142 ms,172 Mbps,22118 kB/s,22118.0
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,140 ms,144 Mbps,18534 kB/s,18534.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,157 ms,139 Mbps,17817 kB/s,17817.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,151 ms,134 Mbps,17203 kB/s,17203.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,120 ms,45 Mbps,5837 kB/s,5837.0
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,128 ms,43 Mbps,5578 kB/s,5578.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,140 ms,43 Mbps,5577 kB/s,5577.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,136 ms,41 Mbps,5375 kB/s,5375.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,124 ms,40 Mbps,5187 kB/s,5187.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,154 ms,38 Mbps,4990 kB/s,4990.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,183 ms,30 Mbps,3945 kB/s,3945.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,62 ms,3 Mbps,498 kB/s,498.0
