中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,18 ms,786 Mbps,100659 kB/s,100659.0
18.216.55.100,443,18.216.55.100,US,Chicago,中转,22 ms,652 Mbps,83456 kB/s,83456.0
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,573 Mbps,73420 kB/s,73420.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,385 Mbps,49356 kB/s,49356.0
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,70 ms,351 Mbps,44953 kB/s,44953.0
35.230.79.26,443,35.212.196.48,US,Seattle,隧道,83 ms,327 Mbps,41881 kB/s,41881.0
192.18.134.231,443,192.18.134.231,US,San Jose,中转,68 ms,315 Mbps,40345 kB/s,40345.0
192.9.146.103,443,192.9.146.103,US,San Jose,中转,70 ms,314 Mbps,40243 kB/s,40243.0
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,94 ms,310 Mbps,39731 kB/s,39731.0
192.18.130.65,443,192.18.130.65,US,San Jose,中转,72 ms,308 Mbps,39526 kB/s,39526.0
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,92 ms,292 Mbps,37478 kB/s,37478.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,100 ms,284 Mbps,36454 kB/s,36454.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,76 ms,281 Mbps,36044 kB/s,36044.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,274 Mbps,35123 kB/s,35123.0
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,273 Mbps,35020 kB/s,35020.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,88 ms,248 Mbps,31846 kB/s,31846.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,224 Mbps,28672 kB/s,28672.0
158.101.201.45,443,2606:f240:f00:dd8d:0:2c50:d676:2ce4,US,Frankfurt,隧道,101 ms,216 Mbps,27648 kB/s,27648.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,213 Mbps,27340 kB/s,27340.0
35.197.23.75,443,35.212.196.48,US,Seattle,隧道,80 ms,180 Mbps,23142 kB/s,23142.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,73 ms,168 Mbps,21606 kB/s,21606.0
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,153 ms,155 Mbps,19865 kB/s,19865.0
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,14 ms,129 Mbps,16588 kB/s,16588.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,176 ms,121 Mbps,15564 kB/s,15564.0
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,212 ms,102 Mbps,13107 kB/s,13107.0
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,213 ms,98 Mbps,12595 kB/s,12595.0
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,134 ms,94 Mbps,12083 kB/s,12083.0
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,210 ms,82 Mbps,10547 kB/s,10547.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,82 Mbps,10547 kB/s,10547.0
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,223 ms,72 Mbps,9328 kB/s,9328.0
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,214 ms,72 Mbps,9325 kB/s,9325.0
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,226 ms,71 Mbps,9095 kB/s,9095.0
146.56.188.34,443,2607:a400:a:6c:0:c000:4ebf:afc1,US,Los Angeles,隧道,225 ms,66 Mbps,8551 kB/s,8551.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,341 ms,64 Mbps,8216 kB/s,8216.0
129.146.7.98,443,2a09:bac1:76c0:e18::26b:67,US,Los Angeles,隧道,101 ms,63 Mbps,8161 kB/s,8161.0
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,245 ms,51 Mbps,6548 kB/s,6548.0
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,102 ms,51 Mbps,6528 kB/s,6528.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,91 ms,47 Mbps,6089 kB/s,6089.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,101 ms,47 Mbps,6055 kB/s,6055.0
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,91 ms,47 Mbps,6030 kB/s,6030.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,46 Mbps,5965 kB/s,5965.0
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,85 ms,46 Mbps,5951 kB/s,5951.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,117 ms,45 Mbps,5851 kB/s,5851.0
8.222.171.165,443,47.84.40.188,SG,Singapore,隧道,287 ms,44 Mbps,5759 kB/s,5759.0
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,95 ms,39 Mbps,5048 kB/s,5048.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,234 ms,36 Mbps,4729 kB/s,4729.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,348 ms,35 Mbps,4505 kB/s,4505.0
130.162.144.191,443,2a09:bac1:3f60::20b:87,KR,Seoul,隧道,220 ms,35 Mbps,4498 kB/s,4498.0
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,219 ms,34 Mbps,4425 kB/s,4425.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,225 ms,34 Mbps,4363 kB/s,4363.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,356 ms,33 Mbps,4348 kB/s,4348.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,257 ms,33 Mbps,4316 kB/s,4316.0
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,105 ms,30 Mbps,3918 kB/s,3918.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,212 ms,20 Mbps,2565 kB/s,2565.0
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,192 ms,15 Mbps,1922 kB/s,1922.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,102 ms,14 Mbps,1911 kB/s,1911.0
