中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
35.202.158.120,443,35.202.158.120,US,Chicago,中转,12 ms,661 Mbps,84684 kB/s,84684.0
18.216.55.100,443,18.216.55.100,US,Chicago,中转,18 ms,484 Mbps,61952 kB/s,61952.0
3.144.191.4,443,3.144.191.4,US,Chicago,中转,15 ms,484 Mbps,61952 kB/s,61952.0
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,59 ms,452 Mbps,57958 kB/s,57958.0
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,53 ms,433 Mbps,55500 kB/s,55500.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,424 Mbps,54272 kB/s,54272.0
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,423 Mbps,54169 kB/s,54169.0
192.18.134.22,443,192.18.134.22,US,San Jose,中转,51 ms,419 Mbps,53657 kB/s,53657.0
43.153.80.208,443,43.153.80.208,US,San Jose,中转,55 ms,418 Mbps,53555 kB/s,53555.0
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,401 Mbps,51404 kB/s,51404.0
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,52 ms,378 Mbps,48435 kB/s,48435.0
198.23.236.101,443,198.23.236.101,US,San Jose,中转,50 ms,375 Mbps,48025 kB/s,48025.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,371 Mbps,47513 kB/s,47513.0
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,27 ms,361 Mbps,46284 kB/s,46284.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,56 ms,323 Mbps,41369 kB/s,41369.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,117 ms,276 Mbps,35328 kB/s,35328.0
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,21 ms,246 Mbps,31539 kB/s,31539.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,208 Mbps,26624 kB/s,26624.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,155 ms,207 Mbps,26521 kB/s,26521.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,106 ms,201 Mbps,25804 kB/s,25804.0
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,104 ms,195 Mbps,24985 kB/s,24985.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,129 ms,189 Mbps,24268 kB/s,24268.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,189 Mbps,24268 kB/s,24268.0
192.9.158.188,443,2a09:bac1:7680:1cf0::4:2f7,US,San Jose,隧道,52 ms,172 Mbps,22118 kB/s,22118.0
47.88.15.127,443,47.88.15.127,US,San Jose,中转,99 ms,146 Mbps,18739 kB/s,18739.0
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,100 ms,145 Mbps,18636 kB/s,18636.0
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,174 ms,112 Mbps,14438 kB/s,14438.0
130.162.191.86,443,2a0b:21c0:100a:1b4:0:658:a0a3:704,DE,Frankfurt,隧道,113 ms,112 Mbps,14336 kB/s,14336.0
141.148.244.20,443,2a0b:21c0:100a:1b0:0:8bd0:6fa0:35a2,DE,Frankfurt,隧道,106 ms,107 Mbps,13721 kB/s,13721.0
