中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,17 ms,832 Mbps,106496 kB/s,106496.0
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,444 Mbps,56934 kB/s,56934.0
43.153.80.208,443,43.153.80.208,US,San Jose,中转,65 ms,397 Mbps,50892 kB/s,50892.0
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,68 ms,368 Mbps,47206 kB/s,47206.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,74 ms,324 Mbps,41574 kB/s,41574.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,266 Mbps,34099 kB/s,34099.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,258 Mbps,33075 kB/s,33075.0
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,72 ms,256 Mbps,32870 kB/s,32870.0
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,74 ms,229 Mbps,29388 kB/s,29388.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,86 ms,221 Mbps,28364 kB/s,28364.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,112 ms,184 Mbps,23552 kB/s,23552.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,116 ms,161 Mbps,20684 kB/s,20684.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,132 Mbps,16998 kB/s,16998.0
8.219.88.129,443,47.245.114.12,SG,Singapore,隧道,247 ms,57 Mbps,7360 kB/s,7360.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,170 ms,45 Mbps,5780 kB/s,5780.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,42 Mbps,5492 kB/s,5492.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,198 ms,41 Mbps,5333 kB/s,5333.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,98 ms,41 Mbps,5261 kB/s,5261.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,243 ms,40 Mbps,5146 kB/s,5146.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,229 ms,27 Mbps,3506 kB/s,3506.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,3 ms,6 Mbps,868 kB/s,868.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,248 ms,3 Mbps,457 kB/s,457.0
